[2026-08-05 11:48:35] [INFO] Script started. Parameter set: Rollback
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\checksum.exe -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\checksum.exe.config -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe.config
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\checksum.exe.ignore -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe.ignore
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\checksum.license.txt -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.license.txt
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\shimgen.exe -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.exe
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\shimgen.exe.ignore -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.exe.ignore
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\shimgen.license.txt -> C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.license.txt
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\.rels -> C:\Windows\Temp\chocolatey\chocoInstall\_rels\.rels
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\install.log -> C:\Windows\Temp\chocolatey\vscode.install\1.131.0\install.log
[2026-08-05 11:48:36] [INFO] Restored file: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\20260805-114153-494-6276\Windows_Temp\VSCodeSetup-x64-1.131.0.exe -> C:\Windows\Temp\chocolatey\vscode.install\1.131.0\VSCodeSetup-x64-1.131.0.exe
[2026-08-05 11:48:36] [INFO] Execution summary follows.
[2026-08-05 11:48:36] [INFO] Summary Mode: Rollback
[2026-08-05 11:48:36] [INFO] Summary ManifestPath: C:\Users\labuser\Documents\training\Day3\TempCleanup-Quarantine\Manifests\cleanup-manifest-20260805-114153-494-6276.json
[2026-08-05 11:48:36] [INFO] Summary StartedAt: 8/5/2026 11:48:35 AM
[2026-08-05 11:48:36] [INFO] Summary EntriesRead: 104
[2026-08-05 11:48:36] [INFO] Summary FilesRestored: 104
[2026-08-05 11:48:36] [INFO] Summary FilesAlreadyExist: 0
[2026-08-05 11:48:36] [INFO] Summary FilesMissing: 0
[2026-08-05 11:48:36] [INFO] Summary Errors: 0
[2026-08-05 11:48:36] [INFO] Summary CompletedAt: 8/5/2026 11:48:36 AM
[2026-08-05 11:48:36] [INFO] Script completed.
